id	speaker_id	filename	sentence	sentence_norm	gender	age	native_language	dialect	created_at	marosijo_score	release	is_valid	empty	duration	sample_rate	size	user_agent	status
0000258	000041	000041-0000258.flac	Eignirnar voru af ýmsu tagi.	eignirnar voru af ýmsu tagi	male	40-49	Icelandic	NAN	2019-10-16 10:55:59	1.0	r1	1.0	0	3.96	16000	126798	NAN	train
0000259	000041	000041-0000259.flac	Fitan gefur okkur orku og dreifir næringarefnum eins og A-.	fitan gefur okkur orku og dreifir næringarefnum eins og a	male	40-49	Icelandic	NAN	2019-10-16 10:56:00	0.9565217391304348	r1	1.0	0	6.18	16000	197838	NAN	train
0000260	000042	000042-0000260.flac	Á vísindamáli er það kallað andfélagsleg hegðun.	á vísindamáli er það kallað andfélagsleg hegðun	male	20-29	Icelandic	NAN	2019-10-16 10:56:51	1.0	r1	1.0	0	4.56	16000	145998	NAN	train
0000261	000042	000042-0000261.flac	Úr Svalbarðsbók frá og fjórtánda öld.	úr svalbarðsbók frá og fjórtánda öld	male	20-29	Icelandic	NAN	2019-10-16 10:56:52	1.0	r1	1.0	0	4.32	16000	138318	NAN	train
0000262	000042	000042-0000262.flac	Annað eins hefur gerst í sögu ýmissa hnatta í sólkerfi okkar.	annað eins hefur gerst í sögu ýmissa hnatta í sólkerfi okkar	male	20-29	Icelandic	NAN	2019-10-16 10:56:52	1.0	r1	1.0	0	5.46	16000	174798	NAN	train
0000263	000042	000042-0000263.flac	Hrygningin virðist eiga sér stað víða á útbreiðslusvæðinu.	hrygningin virðist eiga sér stað víða á útbreiðslusvæðinu	male	20-29	Icelandic	NAN	2019-10-16 10:56:52	1.0	r1	1.0	0	5.1	16000	163278	NAN	train
0000264	000042	000042-0000264.flac	Í sumum tilvikum.	í sumum tilvikum	male	20-29	Icelandic	NAN	2019-10-16 10:56:53	1.0	r1	1.0	0	3.06	16000	97998	NAN	train
0000265	000043	000043-0000265.flac	Alba er íslenskt kvenmannsnafn og þýðir hin hvíta.	alba er íslenskt kvenmannsnafn og þýðir hin hvíta	male	20-29	Icelandic	NAN	2019-10-16 10:57:54	1.0	r1	1.0	0	5.04	16000	161358	NAN	train
0000266	000043	000043-0000266.flac	Aðrir setningarhlutar eru sagnfylling, andlag, einkunn og viðlag.	aðrir setningarhlutar eru sagnfylling andlag einkunn og viðlag	male	20-29	Icelandic	NAN	2019-10-16 10:57:55	1.0	r1	1.0	0	5.94	16000	190158	NAN	train
0000267	000043	000043-0000267.flac	Snælaugur, slökktu á þessu eftir níutíu og fimm mínútur.	snælaugur slökktu á þessu eftir níutíu og fimm mínútur	male	20-29	Icelandic	NAN	2019-10-16 10:57:55	1.0	r1	1.0	0	5.52	16000	176718	NAN	train
0000268	000043	000043-0000268.flac	Margar orsakir lágu þar að baki.	margar orsakir lágu þar að baki	male	20-29	Icelandic	NAN	2019-10-16 10:57:55	1.0	r1	1.0	0	3.66	16000	117198	NAN	train
0000269	000043	000043-0000269.flac	Hvaðan kom það?	hvaðan kom það	male	20-29	Icelandic	NAN	2019-10-16 10:57:56	1.0	r1	1.0	0	3.0	16000	96078	NAN	train
0000270	000044	000044-0000270.flac	Fyrir nokkrum árum var staðfest að það er einungis eitt gen á Y-litningnum.	fyrir nokkrum árum var staðfest að það er einungis eitt gen á y litningnum	male	40-49	Icelandic	NAN	2019-10-16 10:58:06	0.95	r1	1.0	0	6.9	16000	220878	NAN	train
0000271	000044	000044-0000271.flac	Sumum þykir hjálpa að sofa með hærra undir höfði.	sumum þykir hjálpa að sofa með hærra undir höfði	male	40-49	Icelandic	NAN	2019-10-16 10:58:06	0.9473684210526316	r1	1.0	0	4.98	16000	159438	NAN	train
0000272	000044	000044-0000272.flac	Magnús Sigurðson Dat.	magnús sigurðson dat	male	40-49	Icelandic	NAN	2019-10-16 10:58:06	1.0	r1	1.0	0	3.66	16000	117198	NAN	train
0000273	000044	000044-0000273.flac	Aðrir setningarhlutar eru sagnfylling, andlag, einkunn og viðlag.	aðrir setningarhlutar eru sagnfylling andlag einkunn og viðlag	male	40-49	Icelandic	NAN	2019-10-16 10:58:07	1.0	r1	1.0	0	6.6	16000	211278	NAN	train
0000274	000044	000044-0000274.flac	"Með það sigldu þeir í burtu""."	með það sigldu þeir í burtu	male	40-49	Icelandic	NAN	2019-10-16 10:58:07	0.85	r1	1.0	0	3.66	16000	117198	NAN	train
0000276	000045	000045-0000276.flac	Störfin eiga að göfga manninn.	störfin eiga að göfga manninn	female	70-79	Icelandic	NAN	2019-10-16 11:03:55	0.9090909090909091	r1	1.0	0	3.53	16000	113020	NAN	dev
0000277	000045	000045-0000277.flac	Andarungar þurfa mjög prótínríka fæðu til að vaxa og dafna.	andarungar þurfa mjög prótínríka fæðu til að vaxa og dafna	female	70-79	Icelandic	NAN	2019-10-16 11:03:56	1.0	r1	1.0	0	5.94	16000	190296	NAN	dev
0000278	000045	000045-0000278.flac	Nú eru þekktar tvær tegundir bláfiska.	nú eru þekktar tvær tegundir bláfiska	female	70-79	Icelandic	NAN	2019-10-16 11:03:56	1.0	r1	1.0	0	4.55	16000	145714	NAN	dev
0000279	000045	000045-0000279.flac	Jón Ólafur kom til sjálfs sín.	jón ólafur kom til sjálfs sín	female	70-79	Icelandic	NAN	2019-10-16 11:03:56	1.0	r1	1.0	0	4.13	16000	132340	NAN	dev
0000281	000046	000046-0000281.flac	Lyktin sem fylgir oft vindgangi stafar af breinnisteinssamböndum.	lyktin sem fylgir oft vindgangi stafar af breinnisteinssamböndum	female	70-79	Icelandic	NAN	2019-10-16 11:06:32	0.962962962962963	r1	1.0	0	6.87	16000	220018	NAN	train
0000282	000046	000046-0000282.flac	Meðal þeirra eru átta tegundir leðurblakna, fjórar tegundir nagdýra og tvær tegundir skordýraætna.	meðal þeirra eru átta tegundir leðurblakna fjórar tegundir nagdýra og tvær tegundir skordýraætna	female	70-79	Icelandic	NAN	2019-10-16 11:06:32	1.0	r1	1.0	0	9.06	16000	289864	NAN	train
0000283	000046	000046-0000283.flac	Jagger, slökku á niðurteljaranum.	jagger slökku á niðurteljaranum	female	70-79	Icelandic	NAN	2019-10-16 11:06:32	0.9655172413793104	r1	1.0	0	4.69	16000	150172	NAN	train
0000284	000046	000046-0000284.flac	Málverk sem sýnir ragnarök eftir Emil Doepler.	málverk sem sýnir ragnarök eftir emil doepler	female	70-79	Icelandic	NAN	2019-10-16 11:06:33	1.0	r1	1.0	0	6.22	16000	199212	NAN	train
0000285	000047	000047-0000285.flac	Því er dýralífið aðallega bundið við ströndina.	því er dýralífið aðallega bundið við ströndina	male	40-49	Icelandic	NAN	2019-10-16 11:06:57	0.9230769230769231	r1	1.0	0	4.8	16000	153678	NAN	train
0000286	000047	000047-0000286.flac	Í anda byltingarinnar var kerfið samræmt fyrir landið allt.	í anda byltingarinnar var kerfið samræmt fyrir landið allt	male	40-49	Icelandic	NAN	2019-10-16 11:06:58	1.0	r1	1.0	0	5.58	16000	178638	NAN	train
0000287	000047	000047-0000287.flac	Doktorsgráða eða doktorspróf er námsgráða og er æðsta námsgráðan á háskólastigi.	doktorsgráða eða doktorspróf er námsgráða og er æðsta námsgráðan á háskólastigi	male	40-49	Icelandic	NAN	2019-10-16 11:06:58	0.927536231884058	r1	1.0	0	6.78	16000	217038	NAN	train
0000288	000047	000047-0000288.flac	Þeir einkennast af þykkum tónavef þar sem innri raddir eru jafnvægar þeim ytri.	þeir einkennast af þykkum tónavef þar sem innri raddir eru jafnvægar þeim ytri	male	40-49	Icelandic	NAN	2019-10-16 11:06:58	1.0	r1	1.0	0	7.26	16000	232398	NAN	train
0000289	000047	000047-0000289.flac	Af nögurum er einn upprunalegur meðlimur.	af nögurum er einn upprunalegur meðlimur	male	40-49	Icelandic	NAN	2019-10-16 11:06:59	1.0	r1	1.0	0	4.56	16000	145998	NAN	train
0000290	000048	000048-0000290.flac	Frekara lesefni Við bendum sérstaklega á bók Einsteins sjálfs, Afstæðiskenningin.	frekara lesefni við bendum sérstaklega á bók einsteins sjálfs afstæðiskenningin	male	20-29	Icelandic	NAN	2019-10-16 11:07:40	1.0	r1	1.0	0	8.46	16000	270798	NAN	train
0000291	000048	000048-0000291.flac	Sókn Japana hafði verið stöðvuð og þeir beðið hroðalegan ósigur.	sókn japana hafði verið stöðvuð og þeir beðið hroðalegan ósigur	male	20-29	Icelandic	NAN	2019-10-16 11:07:41	0.9056603773584906	r1	1.0	0	6.96	16000	222798	NAN	train
0000292	000048	000048-0000292.flac	Meðal þeirra eru átta tegundir leðurblakna, fjórar tegundir nagdýra og tvær tegundir skordýraætna.	meðal þeirra eru átta tegundir leðurblakna fjórar tegundir nagdýra og tvær tegundir skordýraætna	male	20-29	Icelandic	NAN	2019-10-16 11:07:41	1.0	r1	1.0	0	9.66	16000	309198	NAN	train
0000293	000048	000048-0000293.flac	Í öðrum tilfellum má beita lyfjum sem hraða eða hægja á hjartslætti.	í öðrum tilfellum má beita lyfjum sem hraða eða hægja á hjartslætti	male	20-29	Icelandic	NAN	2019-10-16 11:07:41	1.0	r1	1.0	0	6.9	16000	220878	NAN	train
0000294	000048	000048-0000294.flac	Konur ættu að forðast að nota sápu eða annað til að herða vörturnar.	konur ættu að forðast að nota sápu eða annað til að herða vörturnar	male	20-29	Icelandic	NAN	2019-10-16 11:07:41	0.962962962962963	r1	1.0	0	6.9	16000	220878	NAN	train
0000295	000049	000049-0000295.flac	Þéttleiki frjálsra rafeinda er mun meiri í n-leiðandi efninu en í p-leiðandi efninu.	þéttleiki frjálsra rafeinda er mun meiri í n leiðandi efninu en í p leiðandi efninu	female	70-79	Icelandic	NAN	2019-10-16 11:08:59	1.0	r1	1.0	0	10.17	16000	325530	NAN	dev
0000296	000049	000049-0000296.flac	Hann hefur jafnan verið kallaður þjóðskáld Englendinga eða „hirðskáldið“.	hann hefur jafnan verið kallaður þjóðskáld englendinga eða hirðskáldið	female	70-79	Icelandic	NAN	2019-10-16 11:08:59	0.95	r1	1.0	0	6.73	16000	215560	NAN	dev
0000297	000049	000049-0000297.flac	Líking orðasambandsins er sótt í dýraríkið.	líking orðasambandsins er sótt í dýraríkið	female	70-79	Icelandic	NAN	2019-10-16 11:08:59	1.0	r1	1.0	0	4.83	16000	154630	NAN	dev
0000298	000049	000049-0000298.flac	Var að spá í hvað kemur eftir MB, GB, TB, og þetta?	var að spá í hvað kemur eftir mb gb tb og þetta	female	70-79	Icelandic	NAN	2019-10-16 11:09:00	0.7222222222222222	r1	1.0	0	9.71	16000	310668	NAN	dev
0000299	000049	000049-0000299.flac	Þetta efni er framleitt úr fleiru en maís.	þetta efni er framleitt úr fleiru en maís	female	70-79	Icelandic	NAN	2019-10-16 11:09:00	0.875	r1	1.0	0	4.6	16000	147200	NAN	dev
0000300	000050	000050-0000300.flac	Það ár komst hiti líka yfir tuttugu stig í ágúst og september.	það ár komst hiti líka yfir tuttugu stig í ágúst og september	male	40-49	Icelandic	NAN	2019-10-16 11:09:10	0.96	r1	1.0	0	5.7	16000	182478	NAN	train
0000301	000050	000050-0000301.flac	Um er að ræða efni eins og DDT.	um er að ræða efni eins og ddt	male	40-49	Icelandic	NAN	2019-10-16 11:09:10	0.8181818181818181	r1	1.0	0	4.5	16000	144078	NAN	train
0000302	000050	000050-0000302.flac	Algengast er að froskar verpi fáeinum þúsundum eggja.	algengast er að froskar verpi fáeinum þúsundum eggja	male	40-49	Icelandic	NAN	2019-10-16 11:09:11	1.0	r1	1.0	0	4.68	16000	149838	NAN	train
0000303	000050	000050-0000303.flac	Þau svæði í heilanum sem eru viðkvæmust fyrir þessu eru svokallaðir grunnkjarnar.	þau svæði í heilanum sem eru viðkvæmust fyrir þessu eru svokallaðir grunnkjarnar	male	40-49	Icelandic	NAN	2019-10-16 11:09:11	0.9846153846153847	r1	1.0	0	6.3	16000	201678	NAN	train
0000304	000050	000050-0000304.flac	Venjulegt fólk í O-flokki hefur H-mótefnavaka.	venjulegt fólk í o flokki hefur h mótefnavaka	male	40-49	Icelandic	NAN	2019-10-16 11:09:11	1.0	r1	1.0	0	5.46	16000	174798	NAN	train
0000305	000051	000051-0000305.flac	Plöntur sem eru að fullu ferlitna geta líka komið fram.	plöntur sem eru að fullu ferlitna geta líka komið fram	male	40-49	Icelandic	NAN	2019-10-16 11:10:47	0.9574468085106383	r1	1.0	0	5.4	16000	172878	NAN	train
0000306	000051	000051-0000306.flac	Svanir teljast til andaættarinnar.	svanir teljast til andaættarinnar	male	40-49	Icelandic	NAN	2019-10-16 12:42:38	1.0	r1	1.0	0	4.5	16000	144078	NAN	train
0000307	000051	000051-0000307.flac	Það er því ekki eitthvað eitt efni í matnum sem heldur okkur lifandi.	það er því ekki eitthvað eitt efni í matnum sem heldur okkur lifandi	male	40-49	Icelandic	NAN	2019-10-16 11:10:48	0.9636363636363636	r1	1.0	0	4.98	16000	159438	NAN	train
0000308	000051	000051-0000308.flac	Á þeim tíma stækkaði borgin mikið.	á þeim tíma stækkaði borgin mikið	male	40-49	Icelandic	NAN	2019-10-16 11:10:48	1.0	r1	1.0	0	4.08	16000	130638	NAN	train
0000309	000051	000051-0000309.flac	Inkar kölluðust indíánar á meginlandi Suður-Ameríku.	inkar kölluðust indíánar á meginlandi suður ameríku	male	40-49	Icelandic	NAN	2019-10-16 11:10:48	1.0	r1	1.0	0	4.86	16000	155598	NAN	train
0000311	000052	000052-0000311.flac	Nokkrir hafa spurt um greind, greindarvísitölu og greindarpróf.	nokkrir hafa spurt um greind greindarvísitölu og greindarpróf	male	30-39	Icelandic	NAN	2019-10-16 11:11:29	1.0	r1	1.0	0	6.3	16000	201678	NAN	train
0000312	000052	000052-0000312.flac	Mikið af skrifum hans er enn óútgefið.	mikið af skrifum hans er enn óútgefið	male	30-39	Icelandic	NAN	2019-10-16 11:11:29	1.0	r1	1.0	0	4.38	16000	140238	NAN	train
0000313	000052	000052-0000313.flac	Að neðan er listi með þýðingum.	að neðan er listi með þýðingum	male	30-39	Icelandic	NAN	2019-10-16 11:11:30	1.0	r1	1.0	0	4.02	16000	128718	NAN	train
0000315	000053	000053-0000315.flac	Faðir Sókratesar hét Sófróniskus og talið er að hann hafi verið myndhöggvari.	faðir sókratesar hét sófróniskus og talið er að hann hafi verið myndhöggvari	female	70-79	Icelandic	NAN	2019-10-16 11:11:43	0.9365079365079365	r1	1.0	0	8.27	16000	264600	NAN	dev
0000316	000053	000053-0000316.flac	Í þeim skilningi falla tölvuleikir undir almennt námslögmál.	í þeim skilningi falla tölvuleikir undir almennt námslögmál	female	70-79	Icelandic	NAN	2019-10-16 11:11:44	1.0	r1	1.0	0	6.36	16000	203670	NAN	dev
0000317	000053	000053-0000317.flac	Þetta var ekki endilega jákvætt.	þetta var ekki endilega jákvætt	female	70-79	Icelandic	NAN	2019-10-16 11:11:44	0.8888888888888888	r1	1.0	0	3.3	16000	105590	NAN	dev
0000318	000053	000053-0000318.flac	Þar er beitt eftirfarandi skilgreiningu	þar er beitt eftirfarandi skilgreiningu	female	70-79	Icelandic	NAN	2019-10-16 11:11:44	0.9090909090909091	r1	1.0	0	3.85	16000	123422	NAN	dev
0000319	000053	000053-0000319.flac	Mótsögn er í hnotskurn fullyrðing sem bæði játar og neitar því sama.	mótsögn er í hnotskurn fullyrðing sem bæði játar og neitar því sama	female	70-79	Icelandic	NAN	2019-10-16 11:11:45	0.9636363636363636	r1	1.0	0	7.66	16000	245282	NAN	dev
0000320	000054	000054-0000320.flac	Hér er innrímið feitletrað til að sýna það skýrt.	hér er innrímið feitletrað til að sýna það skýrt	male	40-49	Icelandic	NAN	2019-10-16 11:13:01	0.8157894736842105	r1	1.0	0	4.44	16000	142158	NAN	train
0000321	000054	000054-0000321.flac	REM-svefn eða bliksvefn og NREM-svefn.	rem svefn eða bliksvefn og nrem svefn	male	40-49	Icelandic	NAN	2019-10-16 11:13:01	1.0	r1	1.0	0	5.28	16000	169038	NAN	train
0000322	000054	000054-0000322.flac	Forseti Ítalíu er þjóðhöfðingi Ítalíu og fulltrúi einingar þjóðarinnar samkvæmt stjórnarskránni.	forseti ítalíu er þjóðhöfðingi ítalíu og fulltrúi einingar þjóðarinnar samkvæmt stjórnarskránni	male	40-49	Icelandic	NAN	2019-10-16 11:13:01	1.0	r1	1.0	0	7.2	16000	230478	NAN	train
0000323	000054	000054-0000323.flac	Sumir íþróttamenn kjósa að nota fitu sem meginorkugjafa fremur en kolvetni.	sumir íþróttamenn kjósa að nota fitu sem meginorkugjafa fremur en kolvetni	male	40-49	Icelandic	NAN	2019-10-16 11:13:02	0.935483870967742	r1	1.0	0	6.6	16000	211278	NAN	train
0000324	000054	000054-0000324.flac	Það eru tveir menn fyrir framan sitt hvora.	það eru tveir menn fyrir framan sitt hvora	male	40-49	Icelandic	NAN	2019-10-16 11:13:02	1.0	r1	1.0	0	4.62	16000	147918	NAN	train
0000325	000055	000055-0000325.flac	En skyldi vera hægt að afsanna trúarbrögð með aðferðum vísindanna?	en skyldi vera hægt að afsanna trúarbrögð með aðferðum vísindanna	female	20-29	Icelandic	NAN	2019-10-16 11:13:19	0.8888888888888888	r1	1.0	0	5.63	16000	180302	NAN	train
0000326	000055	000055-0000326.flac	Anita Kyn Jónsson er skráð fyrir íslenskri þýðingu.	anita kyn jónsson er skráð fyrir íslenskri þýðingu	female	20-29	Icelandic	NAN	2019-10-16 11:13:19	1.0	r1	1.0	0	4.74	16000	151630	NAN	train
0000327	000055	000055-0000327.flac	Eldra nafn borgarinnar var Pýþó.	eldra nafn borgarinnar var pýþó	female	20-29	Icelandic	NAN	2019-10-16 11:13:20	1.0	r1	1.0	0	3.33	16000	106574	NAN	train
0000328	000055	000055-0000328.flac	Hvað eru kvarkar, er tilvist þeirra sönnuð?	hvað eru kvarkar er tilvist þeirra sönnuð	female	20-29	Icelandic	NAN	2019-10-16 11:13:20	1.0	r1	1.0	0	4.27	16000	136612	NAN	train
0000329	000055	000055-0000329.flac	Eðlilegt er að í slíku landi sé litið á jólin.	eðlilegt er að í slíku landi sé litið á jólin	female	20-29	Icelandic	NAN	2019-10-16 11:13:20	1.0	r1	1.0	0	4.14	16000	132516	NAN	train
0000330	000054	000054-0000330.flac	Hundar hafa tvær gerðir af keilum og ljósgleypni þeirra er á tveimur bylgjulengdum.	hundar hafa tvær gerðir af keilum og ljósgleypni þeirra er á tveimur bylgjulengdum	male	40-49	Icelandic	NAN	2019-10-16 11:13:57	0.9682539682539683	r1	1.0	0	6.3	16000	201678	NAN	train
0000331	000054	000054-0000331.flac	Hugtökin jötunn, tröll og risi eru nátengd.	hugtökin jötunn tröll og risi eru nátengd	male	40-49	Icelandic	NAN	2019-10-16 11:13:57	1.0	r1	1.0	0	5.04	16000	161358	NAN	train
0000332	000054	000054-0000332.flac	Fyrstu einkenni hundaæðis eru höfuðverkur.	fyrstu einkenni hundaæðis eru höfuðverkur	male	40-49	Icelandic	NAN	2019-10-16 11:13:58	1.0	r1	1.0	0	4.14	16000	132558	NAN	train
0000333	000054	000054-0000333.flac	Fyrsta miðhandarbein þumals er einnig oft styttra, sem gerir þumalinn minni.	fyrsta miðhandarbein þumals er einnig oft styttra sem gerir þumalinn minni	male	40-49	Icelandic	NAN	2019-10-16 11:13:58	1.0	r1	1.0	0	6.18	16000	197838	NAN	train
0000334	000054	000054-0000334.flac	Eru einhver sníkjudýr eða aðrar lífverur í eða á líkamanum, aðrar en rykmaurar?	eru einhver sníkjudýr eða aðrar lífverur í eða á líkamanum aðrar en rykmaurar	male	40-49	Icelandic	NAN	2019-10-16 11:13:58	1.0	r1	1.0	0	6.24	16000	199758	NAN	train
0000335	000056	000056-0000335.flac	Kartöflur, hrísgrjón, pasta, brauð og aðrar kornvörur eru ríkar af mjölva.	kartöflur hrísgrjón pasta brauð og aðrar kornvörur eru ríkar af mjölva	female	70-79	Icelandic	NAN	2019-10-16 11:14:57	1.0	r1	1.0	0	8.08	16000	258656	NAN	train
0000336	000056	000056-0000336.flac	Járn er algengasti málmurinn og er talið tíunda algengasta frumefnið í alheiminum.	járn er algengasti málmurinn og er talið tíunda algengasta frumefnið í alheiminum	female	70-79	Icelandic	NAN	2019-10-16 11:14:57	1.0	r1	1.0	0	6.64	16000	212588	NAN	train
0000337	000056	000056-0000337.flac	REM-svefn eða bliksvefn og NREM-svefn.	rem svefn eða bliksvefn og nrem svefn	female	70-79	Icelandic	NAN	2019-10-16 11:14:58	0.8709677419354839	r1	1.0	0	10.12	16000	324044	NAN	train
0000338	000056	000056-0000338.flac	Ný kjarnorkuver eiga að vera örugg.	ný kjarnorkuver eiga að vera örugg	female	70-79	Icelandic	NAN	2019-10-16 11:14:58	0.9259259259259259	r1	1.0	0	4.83	16000	154630	NAN	train
0000339	000056	000056-0000339.flac	Þekktustu Svörtuloft eru sjávarhamrar.	þekktustu svörtuloft eru sjávarhamrar	female	70-79	Icelandic	NAN	2019-10-16 11:14:59	1.0	r1	1.0	0	5.29	16000	169492	NAN	train
0000340	000054	000054-0000340.flac	Það er brennanlegt og gefur mikla orku þegar því er brennt.	það er brennanlegt og gefur mikla orku þegar því er brennt	male	40-49	Icelandic	NAN	2019-10-16 11:15:02	0.9148936170212766	r1	1.0	0	4.74	16000	151758	NAN	train
0000341	000054	000054-0000341.flac	Dæmi um þetta er guðshugmynd Aristótelesar.	dæmi um þetta er guðshugmynd aristótelesar	male	40-49	Icelandic	NAN	2019-10-16 11:15:02	1.0	r1	1.0	0	4.38	16000	140238	NAN	train
0000342	000054	000054-0000342.flac	Þetta ferskvatnsflæði skapaði gróðurvinina fyrir framan hraunið.	þetta ferskvatnsflæði skapaði gróðurvinina fyrir framan hraunið	male	40-49	Icelandic	NAN	2019-10-16 11:15:03	1.0	r1	1.0	0	5.16	16000	165198	NAN	train
0000343	000054	000054-0000343.flac	Litla eyjan tilheyrir Alaska og er því hluti af Bandaríkjunum.	litla eyjan tilheyrir alaska og er því hluti af bandaríkjunum	male	40-49	Icelandic	NAN	2019-10-16 11:15:03	0.9591836734693877	r1	1.0	0	4.68	16000	149838	NAN	train
0000344	000054	000054-0000344.flac	Slík mein heita einu nafni hvítblæði, en af því eru svo nokkrar undirtegundir.	slík mein heita einu nafni hvítblæði en af því eru svo nokkrar undirtegundir	male	40-49	Icelandic	NAN	2019-10-16 11:15:03	1.0	r1	1.0	0	5.4	16000	172878	NAN	train
0000345	000057	000057-0000345.flac	Með íhluti er einnig átt við tvista, smára og litar samrásir.	með íhluti er einnig átt við tvista smára og litar samrásir	male	30-39	Icelandic	NAN	2019-10-16 11:15:50	1.0	r1	1.0	0	9.12	16000	291918	NAN	train
0000346	000057	000057-0000346.flac	Hræðsla er mjög algeng hjá konum sem körlum.	hræðsla er mjög algeng hjá konum sem körlum	male	30-39	Icelandic	NAN	2019-10-16 11:15:51	1.0	r1	1.0	0	6.12	16000	195918	NAN	train
0000347	000057	000057-0000347.flac	Krefjist Seðlabankinn hárra vaxta í þessum viðskiptum.	krefjist seðlabankinn hárra vaxta í þessum viðskiptum	male	30-39	Icelandic	NAN	2019-10-16 11:15:51	1.0	r1	1.0	0	6.84	16000	218958	NAN	train
0000348	000057	000057-0000348.flac	Á þessu svæði hafa lifað hirðingjaþjóðir og saga þess tengist náið Silkiveginum.	á þessu svæði hafa lifað hirðingjaþjóðir og saga þess tengist náið silkiveginum	male	30-39	Icelandic	NAN	2019-10-16 11:15:51	1.0	r1	1.0	0	9.24	16000	295758	NAN	train
0000349	000057	000057-0000349.flac	Sem kunnugt er fór tíkin Laika með flaug Sovétmanna.	sem kunnugt er fór tíkin laika með flaug sovétmanna	male	30-39	Icelandic	NAN	2019-10-16 11:15:52	1.0	r1	1.0	0	7.68	16000	245838	NAN	train
0000350	000058	000058-0000350.flac	Þriðja leiðin er sú sem vithönnunarsinnar og aðrir hafa reynt að fara.	þriðja leiðin er sú sem vithönnunarsinnar og aðrir hafa reynt að fara	female	70-79	Icelandic	NAN	2019-10-16 11:17:10	1.0	r1	1.0	0	6.59	16000	211102	NAN	dev
0000351	000058	000058-0000351.flac	Þessu reiddist Þorgestur svo að hann veitti Eiríki eftirför.	þessu reiddist þorgestur svo að hann veitti eiríki eftirför	female	70-79	Icelandic	NAN	2019-10-16 11:17:10	0.9333333333333333	r1	1.0	0	5.53	16000	176922	NAN	dev
0000352	000058	000058-0000352.flac	Úr millifrumurými berast iðrakirnin í litlar vessaæðar í þarmatotunum.	úr millifrumurými berast iðrakirnin í litlar vessaæðar í þarmatotunum	female	70-79	Icelandic	NAN	2019-10-16 11:17:10	1.0	r1	1.0	0	7.62	16000	243794	NAN	dev
0000353	000058	000058-0000353.flac	Kristnin erfði þessa röðun.	kristnin erfði þessa röðun	female	70-79	Icelandic	NAN	2019-10-16 11:17:11	1.0	r1	1.0	0	4.09	16000	130854	NAN	dev
0000354	000058	000058-0000354.flac	"Algengasta mynd þessa málsháttar er ""Böl er."	algengasta mynd þessa málsháttar er böl er	female	70-79	Icelandic	NAN	2019-10-16 11:17:11	1.0	r1	1.0	0	7.11	16000	227448	NAN	dev
0000355	000059	000059-0000355.flac	Hugmyndinni að baki sýningunni lýsir Erla svo.	hugmyndinni að baki sýningunni lýsir erla svo	female	18-19	Icelandic	NAN	2019-10-16 11:17:54	1.0	r1	1.0	0	5.08	16000	162552	NAN	train
0000356	000059	000059-0000356.flac	Mesta ummál brjóstkassa er mælt og þan brjóstkassans metið.	mesta ummál brjóstkassa er mælt og þan brjóstkassans metið	female	18-19	Icelandic	NAN	2019-10-16 11:17:54	1.0	r1	1.0	0	5.46	16000	174840	NAN	train
0000357	000059	000059-0000357.flac	Mynd Aurora borealis.	mynd aurora borealis	female	18-19	Icelandic	NAN	2019-10-16 11:17:55	1.0	r1	1.0	0	3.54	16000	113400	NAN	train
0000358	000059	000059-0000358.flac	Slík mein heita einu nafni hvítblæði, en af því eru svo nokkrar undirtegundir.	slík mein heita einu nafni hvítblæði en af því eru svo nokkrar undirtegundir	female	18-19	Icelandic	NAN	2019-10-16 11:17:55	0.9516129032258065	r1	1.0	0	6.61	16000	211704	NAN	train
0000359	000059	000059-0000359.flac	Það telst með í þjóðarframleiðslu en ekki landsframleiðslu.	það telst með í þjóðarframleiðslu en ekki landsframleiðslu	female	18-19	Icelandic	NAN	2019-10-16 11:17:56	1.0	r1	1.0	0	5.76	16000	184398	NAN	train
0000360	000060	000060-0000360.flac	Það er ekki æskilegt að hafa fartölvur bókstaflega ofan á sér mjög lengi.	það er ekki æskilegt að hafa fartölvur bókstaflega ofan á sér mjög lengi	male	30-39	Icelandic	NAN	2019-10-16 11:18:45	0.9672131147540983	r1	1.0	0	8.28	16000	265038	NAN	train
0000361	000060	000060-0000361.flac	En sé yðr boðið.	en sé yðr boðið	male	30-39	Icelandic	NAN	2019-10-16 11:18:45	0.8461538461538461	r1	1.0	0	4.8	16000	153678	NAN	test
0000362	000060	000060-0000362.flac	Nafnið Arnarhóll er til á nokkrum stöðum annars staðar á landinu.	nafnið arnarhóll er til á nokkrum stöðum annars staðar á landinu	male	30-39	Icelandic	NAN	2019-10-16 11:18:45	1.0	r1	1.0	0	6.96	16000	222798	NAN	test
0000363	000060	000060-0000363.flac	Jakob kom að nokkrum útgáfum á Kaupmannahafnarárum sínum.	jakob kom að nokkrum útgáfum á kaupmannahafnarárum sínum	male	30-39	Icelandic	NAN	2019-10-16 11:18:46	1.0	r1	1.0	0	6.96	16000	222798	NAN	test
0000364	000060	000060-0000364.flac	Einnig skrifaði hann tvær skáldsögur sem nefndust.	einnig skrifaði hann tvær skáldsögur sem nefndust	male	30-39	Icelandic	NAN	2019-10-16 11:18:46	1.0	r1	1.0	0	6.42	16000	205518	NAN	test
